date,district,service_type,day_of_week,is_weekend,month,quarter,festival_period,available_workers,demand,lag_1d_demand,lag_7d_demand,lag_14d_demand,rolling_7d_demand,rolling_30d_demand,service_demand_index
2024-11-01,Thanjavur,Appliance Repair,4,0,11,4,1,21,7,11,7,2,6.71,7.8,1.209
2024-11-02,Thanjavur,Appliance Repair,5,1,11,4,1,20,13,7,4,9,6.71,7.9,1.209
2024-11-03,Thanjavur,Appliance Repair,6,1,11,4,0,19,12,13,7,11,8.0,8.17,1.209
2024-11-04,Thanjavur,Appliance Repair,0,0,11,4,0,19,8,12,8,6,8.71,8.23,1.209
2024-11-05,Thanjavur,Appliance Repair,1,0,11,4,0,22,10,8,5,8,8.71,8.17,1.209
2024-11-06,Thanjavur,Appliance Repair,2,0,11,4,0,20,9,10,5,9,9.43,8.13,1.209
2024-11-07,Thanjavur,Appliance Repair,3,0,11,4,0,22,9,9,11,4,10.0,8.0,1.209
2024-11-08,Thanjavur,Appliance Repair,4,0,11,4,0,21,7,9,7,7,9.71,8.03,1.209
2024-11-09,Thanjavur,Appliance Repair,5,1,11,4,0,24,12,7,13,4,9.71,7.97,1.209
2024-11-10,Thanjavur,Appliance Repair,6,1,11,4,0,20,7,12,12,7,9.57,8.13,1.209
2024-11-11,Thanjavur,Appliance Repair,0,0,11,4,0,20,6,7,8,8,8.86,7.83,1.209
2024-11-12,Thanjavur,Appliance Repair,1,0,11,4,0,21,5,6,10,5,8.57,7.73,1.209
2024-11-13,Thanjavur,Appliance Repair,2,0,11,4,0,18,8,5,9,5,7.86,7.63,1.209
2024-11-14,Thanjavur,Appliance Repair,3,0,11,4,0,21,12,8,9,11,7.71,7.7,1.209
2024-11-15,Thanjavur,Appliance Repair,4,0,11,4,0,19,6,12,7,7,8.14,7.87,1.209
2024-11-16,Thanjavur,Appliance Repair,5,1,11,4,0,22,11,6,12,13,8.0,7.87,1.209
2024-11-17,Thanjavur,Appliance Repair,6,1,11,4,0,26,6,11,7,12,7.86,7.93,1.209
2024-11-18,Thanjavur,Appliance Repair,0,0,11,4,0,20,6,6,6,8,7.71,8.07,1.209
2024-11-19,Thanjavur,Appliance Repair,1,0,11,4,0,18,5,6,5,10,7.71,7.97,1.209
2024-11-20,Thanjavur,Appliance Repair,2,0,11,4,0,19,5,5,8,9,7.71,7.77,1.209
2024-11-21,Thanjavur,Appliance Repair,3,0,11,4,0,20,7,5,12,9,7.29,7.73,1.209
2024-11-22,Thanjavur,Appliance Repair,4,0,11,4,0,16,5,7,6,7,6.57,7.7,1.209
2024-11-23,Thanjavur,Appliance Repair,5,1,11,4,0,19,10,5,11,12,6.43,7.57,1.209
2024-11-24,Thanjavur,Appliance Repair,6,1,11,4,0,20,14,10,6,7,6.29,7.77,1.209
2024-11-25,Thanjavur,Appliance Repair,0,0,11,4,0,25,6,14,6,6,7.43,8.0,1.209
2024-11-26,Thanjavur,Appliance Repair,1,0,11,4,0,22,4,6,5,5,7.43,8.07,1.209
2024-11-27,Thanjavur,Appliance Repair,2,0,11,4,0,18,8,4,5,8,7.29,7.97,1.209
2024-11-28,Thanjavur,Appliance Repair,3,0,11,4,0,22,10,8,7,12,7.71,7.97,1.209
2024-11-29,Thanjavur,Appliance Repair,4,0,11,4,0,21,3,10,5,6,8.14,8.13,1.209
2024-11-30,Thanjavur,Appliance Repair,5,1,11,4,0,20,7,3,10,11,7.86,8.07,1.209
2024-12-01,Thanjavur,Appliance Repair,6,1,12,4,0,18,9,7,14,6,7.43,7.93,1.208
2024-12-02,Thanjavur,Appliance Repair,0,0,12,4,0,23,6,9,6,6,6.71,8.0,1.208
2024-12-03,Thanjavur,Appliance Repair,1,0,12,4,0,20,7,6,4,5,6.71,7.77,1.208
2024-12-04,Thanjavur,Appliance Repair,2,0,12,4,0,24,5,7,8,5,7.14,7.6,1.208
2024-12-05,Thanjavur,Appliance Repair,3,0,12,4,0,23,6,5,10,7,6.71,7.5,1.208
2024-12-06,Thanjavur,Appliance Repair,4,0,12,4,0,20,8,6,3,5,6.14,7.37,1.208
2024-12-07,Thanjavur,Appliance Repair,5,1,12,4,0,21,8,8,7,10,6.86,7.33,1.208
2024-12-08,Thanjavur,Appliance Repair,6,1,12,4,0,20,13,8,9,14,7.0,7.3,1.208
2024-12-09,Thanjavur,Appliance Repair,0,0,12,4,0,18,5,13,6,6,7.57,7.5,1.208
2024-12-10,Thanjavur,Appliance Repair,1,0,12,4,0,22,8,5,7,4,7.43,7.27,1.208
2024-12-11,Thanjavur,Appliance Repair,2,0,12,4,0,21,6,8,5,8,7.57,7.3,1.208
2024-12-12,Thanjavur,Appliance Repair,3,0,12,4,0,22,3,6,6,10,7.71,7.3,1.208
2024-12-13,Thanjavur,Appliance Repair,4,0,12,4,0,19,6,3,8,3,7.29,7.23,1.208
2024-12-14,Thanjavur,Appliance Repair,5,1,12,4,0,19,11,6,8,7,7.0,7.17,1.208
2024-12-15,Thanjavur,Appliance Repair,6,1,12,4,0,19,6,11,13,9,7.43,7.13,1.208
2024-12-16,Thanjavur,Appliance Repair,0,0,12,4,0,19,5,6,5,6,6.43,7.13,1.208
2024-12-17,Thanjavur,Appliance Repair,1,0,12,4,0,20,6,5,8,7,6.43,6.93,1.208
2024-12-18,Thanjavur,Appliance Repair,2,0,12,4,0,23,5,6,6,5,6.14,6.93,1.208
2024-12-19,Thanjavur,Appliance Repair,3,0,12,4,0,24,7,5,3,6,6.0,6.9,1.208
2024-12-20,Thanjavur,Appliance Repair,4,0,12,4,0,21,5,7,6,8,6.57,6.97,1.208
2024-12-21,Thanjavur,Appliance Repair,5,1,12,4,0,23,9,5,11,8,6.43,6.97,1.208
2024-12-22,Thanjavur,Appliance Repair,6,1,12,4,0,21,10,9,6,13,6.14,7.03,1.208
2024-12-23,Thanjavur,Appliance Repair,0,0,12,4,0,20,9,10,5,5,6.71,7.2,1.208
2024-12-24,Thanjavur,Appliance Repair,1,0,12,4,0,26,10,9,6,8,7.29,7.17,1.208
2024-12-25,Thanjavur,Appliance Repair,2,0,12,4,0,21,13,10,5,6,7.86,7.03,1.208
2024-12-26,Thanjavur,Appliance Repair,3,0,12,4,0,19,11,13,7,3,9.0,7.27,1.208
2024-12-27,Thanjavur,Appliance Repair,4,0,12,4,0,23,10,11,5,6,9.57,7.5,1.208
2024-12-28,Thanjavur,Appliance Repair,5,1,12,4,0,16,10,10,9,11,10.29,7.57,1.208
2024-12-29,Thanjavur,Appliance Repair,6,1,12,4,0,23,7,10,10,6,10.43,7.57,1.208
2024-12-30,Thanjavur,Appliance Repair,0,0,12,4,0,17,7,7,9,5,10.0,7.7,1.208
2024-12-31,Thanjavur,Appliance Repair,1,0,12,4,0,24,9,7,10,6,9.71,7.7,1.208
2025-01-01,Thanjavur,Appliance Repair,2,0,1,1,0,16,5,9,13,5,9.57,7.7,0.992
2025-01-02,Thanjavur,Appliance Repair,3,0,1,1,0,20,4,5,11,7,8.43,7.67,0.992
2025-01-03,Thanjavur,Appliance Repair,4,0,1,1,0,20,3,4,10,5,7.43,7.57,0.992
2025-01-04,Thanjavur,Appliance Repair,5,1,1,1,0,21,5,3,10,9,6.43,7.5,0.992
2025-01-05,Thanjavur,Appliance Repair,6,1,1,1,0,19,8,5,7,10,5.71,7.47,0.992
2025-01-06,Thanjavur,Appliance Repair,0,0,1,1,0,20,5,8,7,9,5.86,7.47,0.992
2025-01-07,Thanjavur,Appliance Repair,1,0,1,1,0,20,6,5,9,10,5.57,7.37,0.992
2025-01-08,Thanjavur,Appliance Repair,2,0,1,1,0,26,9,6,5,13,5.14,7.13,0.992
2025-01-09,Thanjavur,Appliance Repair,3,0,1,1,0,23,4,9,4,11,5.71,7.27,0.992
2025-01-10,Thanjavur,Appliance Repair,4,0,1,1,0,21,9,4,3,10,5.71,7.13,0.992
2025-01-11,Thanjavur,Appliance Repair,5,1,1,1,0,21,9,9,5,10,6.57,7.23,0.992
2025-01-12,Thanjavur,Appliance Repair,6,1,1,1,0,24,9,9,8,7,7.14,7.43,0.992
2025-01-13,Thanjavur,Appliance Repair,0,0,1,1,1,21,4,9,5,7,7.29,7.53,0.992
2025-01-14,Thanjavur,Appliance Repair,1,0,1,1,1,17,7,4,6,9,7.14,7.3,0.992
2025-01-15,Thanjavur,Appliance Repair,2,0,1,1,1,18,5,7,9,5,7.29,7.33,0.992
2025-01-16,Thanjavur,Appliance Repair,3,0,1,1,1,18,7,5,4,4,6.71,7.33,0.992
2025-01-17,Thanjavur,Appliance Repair,4,0,1,1,1,24,9,7,9,3,7.14,7.37,0.992
2025-01-18,Thanjavur,Appliance Repair,5,1,1,1,0,16,7,9,9,5,7.14,7.5,0.992
2025-01-19,Thanjavur,Appliance Repair,6,1,1,1,0,21,6,7,9,8,6.86,7.5,0.992
2025-01-20,Thanjavur,Appliance Repair,0,0,1,1,0,24,2,6,4,5,6.43,7.53,0.992
2025-01-21,Thanjavur,Appliance Repair,1,0,1,1,0,16,6,2,7,6,6.14,7.3,0.992
2025-01-22,Thanjavur,Appliance Repair,2,0,1,1,0,22,8,6,5,9,6.0,7.17,0.992
2025-01-23,Thanjavur,Appliance Repair,3,0,1,1,0,19,2,8,7,4,6.43,7.13,0.992
2025-01-24,Thanjavur,Appliance Repair,4,0,1,1,0,21,6,2,9,9,5.71,6.87,0.992
2025-01-25,Thanjavur,Appliance Repair,5,1,1,1,0,22,4,6,7,9,5.29,6.63,0.992
2025-01-26,Thanjavur,Appliance Repair,6,1,1,1,0,18,9,4,6,9,4.86,6.4,0.992
2025-01-27,Thanjavur,Appliance Repair,0,0,1,1,0,19,3,9,2,4,5.29,6.37,0.992
2025-01-28,Thanjavur,Appliance Repair,1,0,1,1,0,20,5,3,6,7,5.43,6.13,0.992
2025-01-29,Thanjavur,Appliance Repair,2,0,1,1,0,19,6,5,8,5,5.29,6.07,0.992
2025-01-30,Thanjavur,Appliance Repair,3,0,1,1,0,18,13,6,2,7,5.0,6.03,0.992
2025-01-31,Thanjavur,Appliance Repair,4,0,1,1,0,22,5,13,6,9,6.57,6.17,0.992
2025-02-01,Thanjavur,Appliance Repair,5,1,2,1,0,20,11,5,4,7,6.43,6.17,0.964
2025-02-02,Thanjavur,Appliance Repair,6,1,2,1,0,20,7,11,9,6,7.43,6.4,0.964
2025-02-03,Thanjavur,Appliance Repair,0,0,2,1,0,26,6,7,3,2,7.14,6.53,0.964
2025-02-04,Thanjavur,Appliance Repair,1,0,2,1,0,18,2,6,5,6,7.57,6.57,0.964
2025-02-05,Thanjavur,Appliance Repair,2,0,2,1,0,23,11,2,6,8,7.14,6.37,0.964
2025-02-06,Thanjavur,Appliance Repair,3,0,2,1,0,17,8,11,13,2,7.86,6.57,0.964
2025-02-07,Thanjavur,Appliance Repair,4,0,2,1,0,22,2,8,5,6,7.14,6.63,0.964
2025-02-08,Thanjavur,Appliance Repair,5,1,2,1,0,21,6,2,11,4,6.71,6.4,0.964
2025-02-09,Thanjavur,Appliance Repair,6,1,2,1,0,24,4,6,7,9,6.0,6.47,0.964
2025-02-10,Thanjavur,Appliance Repair,0,0,2,1,0,19,8,4,6,3,5.57,6.3,0.964
2025-02-11,Thanjavur,Appliance Repair,1,0,2,1,0,22,6,8,2,5,5.86,6.27,0.964
2025-02-12,Thanjavur,Appliance Repair,2,0,2,1,0,19,9,6,11,6,6.43,6.17,0.964
2025-02-13,Thanjavur,Appliance Repair,3,0,2,1,0,26,7,9,8,13,6.14,6.33,0.964
2025-02-14,Thanjavur,Appliance Repair,4,0,2,1,0,23,8,7,2,5,6.0,6.33,0.964
2025-02-15,Thanjavur,Appliance Repair,5,1,2,1,0,22,6,8,6,11,6.86,6.43,0.964
2025-02-16,Thanjavur,Appliance Repair,6,1,2,1,0,19,7,6,4,7,6.86,6.4,0.964
2025-02-17,Thanjavur,Appliance Repair,0,0,2,1,0,20,8,7,8,6,7.29,6.33,0.964
2025-02-18,Thanjavur,Appliance Repair,1,0,2,1,0,20,6,8,6,2,7.29,6.37,0.964
2025-02-19,Thanjavur,Appliance Repair,2,0,2,1,0,25,5,6,9,11,7.29,6.37,0.964
2025-02-20,Thanjavur,Appliance Repair,3,0,2,1,0,19,11,5,7,8,6.71,6.47,0.964
2025-02-21,Thanjavur,Appliance Repair,4,0,2,1,0,19,2,11,8,2,7.29,6.63,0.964
2025-02-22,Thanjavur,Appliance Repair,5,1,2,1,0,22,8,2,6,6,6.43,6.43,0.964
2025-02-23,Thanjavur,Appliance Repair,6,1,2,1,0,21,8,8,7,4,6.71,6.63,0.964
2025-02-24,Thanjavur,Appliance Repair,0,0,2,1,0,20,2,8,8,8,6.86,6.7,0.964
2025-02-25,Thanjavur,Appliance Repair,1,0,2,1,0,22,6,2,6,6,6.0,6.63,0.964
2025-02-26,Thanjavur,Appliance Repair,2,0,2,1,0,20,6,6,5,9,6.0,6.53,0.964
2025-02-27,Thanjavur,Appliance Repair,3,0,2,1,0,22,4,6,11,7,6.14,6.63,0.964
2025-02-28,Thanjavur,Appliance Repair,4,0,2,1,0,21,6,4,2,8,5.14,6.6,0.964
2025-03-01,Thanjavur,Appliance Repair,5,1,3,1,0,20,7,6,8,6,5.71,6.6,0.99
2025-03-02,Thanjavur,Appliance Repair,6,1,3,1,0,21,9,7,8,7,5.57,6.4,0.99
2025-03-03,Thanjavur,Appliance Repair,0,0,3,1,0,19,4,9,2,8,5.71,6.53,0.99
2025-03-04,Thanjavur,Appliance Repair,1,0,3,1,0,19,2,4,6,6,6.0,6.3,0.99
2025-03-05,Thanjavur,Appliance Repair,2,0,3,1,0,24,6,2,6,5,5.43,6.13,0.99
2025-03-06,Thanjavur,Appliance Repair,3,0,3,1,0,21,2,6,4,11,5.43,6.13,0.99
2025-03-07,Thanjavur,Appliance Repair,4,0,3,1,0,20,4,2,6,2,5.14,6.13,0.99
2025-03-08,Thanjavur,Appliance Repair,5,1,3,1,0,22,4,4,7,8,4.86,5.9,0.99
2025-03-09,Thanjavur,Appliance Repair,6,1,3,1,0,19,5,4,9,8,4.43,5.77,0.99
2025-03-10,Thanjavur,Appliance Repair,0,0,3,1,0,20,3,5,4,2,3.86,5.87,0.99
2025-03-11,Thanjavur,Appliance Repair,1,0,3,1,0,19,4,3,2,6,3.71,5.77,0.99
2025-03-12,Thanjavur,Appliance Repair,2,0,3,1,0,19,3,4,6,6,4.0,5.77,0.99
2025-03-13,Thanjavur,Appliance Repair,3,0,3,1,0,25,4,3,2,4,3.57,5.6,0.99
2025-03-14,Thanjavur,Appliance Repair,4,0,3,1,0,22,5,4,4,6,3.86,5.53,0.99
2025-03-15,Thanjavur,Appliance Repair,5,1,3,1,0,22,11,5,4,7,4.0,5.4,0.99
2025-03-16,Thanjavur,Appliance Repair,6,1,3,1,0,21,11,11,5,9,5.0,5.53,0.99
2025-03-17,Thanjavur,Appliance Repair,0,0,3,1,0,20,5,11,3,4,5.86,5.63,0.99
2025-03-18,Thanjavur,Appliance Repair,1,0,3,1,0,20,8,5,4,2,6.14,5.6,0.99
2025-03-19,Thanjavur,Appliance Repair,2,0,3,1,0,17,7,8,3,6,6.71,5.63,0.99
2025-03-20,Thanjavur,Appliance Repair,3,0,3,1,0,22,5,7,4,2,7.29,5.6,0.99
2025-03-21,Thanjavur,Appliance Repair,4,0,3,1,0,22,6,5,5,4,7.43,5.57,0.99
2025-03-22,Thanjavur,Appliance Repair,5,1,3,1,0,22,5,6,11,4,7.57,5.6,0.99
2025-03-23,Thanjavur,Appliance Repair,6,1,3,1,0,20,5,5,11,5,6.71,5.4,0.99
2025-03-24,Thanjavur,Appliance Repair,0,0,3,1,0,23,1,5,5,3,5.86,5.5,0.99
2025-03-25,Thanjavur,Appliance Repair,1,0,3,1,0,21,9,1,8,4,5.29,5.27,0.99
2025-03-26,Thanjavur,Appliance Repair,2,0,3,1,0,25,7,9,7,3,5.43,5.3,0.99
2025-03-27,Thanjavur,Appliance Repair,3,0,3,1,0,21,13,7,5,4,5.43,5.47,0.99
2025-03-28,Thanjavur,Appliance Repair,4,0,3,1,0,22,9,13,6,5,6.57,5.7,0.99
2025-03-29,Thanjavur,Appliance Repair,5,1,3,1,0,21,10,9,5,11,7.0,5.8,0.99
2025-03-30,Thanjavur,Appliance Repair,6,1,3,1,0,19,10,10,5,11,7.71,6.0,0.99
2025-03-31,Thanjavur,Appliance Repair,0,0,3,1,0,18,10,10,1,5,8.43,6.13,0.99
2025-04-01,Thanjavur,Appliance Repair,1,0,4,2,0,20,3,10,9,8,9.71,6.23,1.062
2025-04-02,Thanjavur,Appliance Repair,2,0,4,2,0,20,9,3,7,7,8.86,6.03,1.062
2025-04-03,Thanjavur,Appliance Repair,3,0,4,2,0,22,5,9,13,5,9.14,6.2,1.062
2025-04-04,Thanjavur,Appliance Repair,4,0,4,2,0,21,6,5,9,6,8.0,6.3,1.062
2025-04-05,Thanjavur,Appliance Repair,5,1,4,2,0,17,7,6,10,5,7.57,6.3,1.062
2025-04-06,Thanjavur,Appliance Repair,6,1,4,2,0,20,9,7,10,5,7.14,6.47,1.062
2025-04-07,Thanjavur,Appliance Repair,0,0,4,2,0,24,5,9,10,1,7.0,6.63,1.062
2025-04-08,Thanjavur,Appliance Repair,1,0,4,2,0,24,8,5,3,9,6.29,6.67,1.062
2025-04-09,Thanjavur,Appliance Repair,2,0,4,2,0,18,4,8,9,7,7.0,6.77,1.062
2025-04-10,Thanjavur,Appliance Repair,3,0,4,2,0,21,6,4,5,13,6.29,6.8,1.062
2025-04-11,Thanjavur,Appliance Repair,4,0,4,2,0,19,10,6,6,9,6.43,6.87,1.062
2025-04-12,Thanjavur,Appliance Repair,5,1,4,2,0,23,7,10,7,10,7.0,7.1,1.062
2025-04-13,Thanjavur,Appliance Repair,6,1,4,2,1,20,8,7,9,10,7.0,7.2,1.062
2025-04-14,Thanjavur,Appliance Repair,0,0,4,2,1,20,10,8,5,10,6.86,7.3,1.062
2025-04-15,Thanjavur,Appliance Repair,1,0,4,2,1,19,8,10,8,3,7.57,7.27,1.062
2025-04-16,Thanjavur,Appliance Repair,2,0,4,2,0,23,6,8,4,9,7.57,7.17,1.062
2025-04-17,Thanjavur,Appliance Repair,3,0,4,2,0,24,3,6,6,5,7.86,7.2,1.062
2025-04-18,Thanjavur,Appliance Repair,4,0,4,2,0,18,10,3,10,6,7.43,7.03,1.062
2025-04-19,Thanjavur,Appliance Repair,5,1,4,2,0,18,8,10,7,7,7.43,7.13,1.062
2025-04-20,Thanjavur,Appliance Repair,6,1,4,2,0,20,9,8,8,9,7.57,7.23,1.062
2025-04-21,Thanjavur,Appliance Repair,0,0,4,2,0,20,6,9,10,5,7.71,7.33,1.062
2025-04-22,Thanjavur,Appliance Repair,1,0,4,2,0,20,9,6,8,8,7.14,7.37,1.062
2025-04-23,Thanjavur,Appliance Repair,2,0,4,2,0,16,6,9,6,4,7.29,7.5,1.062
2025-04-24,Thanjavur,Appliance Repair,3,0,4,2,0,19,8,6,3,6,7.29,7.67,1.062
2025-04-25,Thanjavur,Appliance Repair,4,0,4,2,0,19,4,8,10,10,8.0,7.63,1.062
2025-04-26,Thanjavur,Appliance Repair,5,1,4,2,0,21,8,4,8,7,7.14,7.53,1.062
2025-04-27,Thanjavur,Appliance Repair,6,1,4,2,0,22,8,8,9,8,7.14,7.37,1.062
2025-04-28,Thanjavur,Appliance Repair,0,0,4,2,0,19,4,8,6,10,7.0,7.33,1.062
2025-04-29,Thanjavur,Appliance Repair,1,0,4,2,0,21,5,4,9,8,6.71,7.13,1.062
2025-04-30,Thanjavur,Appliance Repair,2,0,4,2,0,21,9,5,6,6,6.14,6.97,1.062
2025-05-01,Thanjavur,Appliance Repair,3,0,5,2,0,25,7,9,8,3,6.57,6.93,1.082
2025-05-02,Thanjavur,Appliance Repair,4,0,5,2,0,18,2,7,4,10,6.43,7.07,1.082
2025-05-03,Thanjavur,Appliance Repair,5,1,5,2,0,18,6,2,8,8,6.14,6.83,1.082
2025-05-04,Thanjavur,Appliance Repair,6,1,5,2,0,20,8,6,8,9,5.86,6.87,1.082
2025-05-05,Thanjavur,Appliance Repair,0,0,5,2,0,18,4,8,4,6,5.86,6.93,1.082
2025-05-06,Thanjavur,Appliance Repair,1,0,5,2,0,22,7,4,5,9,5.86,6.83,1.082
2025-05-07,Thanjavur,Appliance Repair,2,0,5,2,0,23,5,7,9,6,6.14,6.77,1.082
2025-05-08,Thanjavur,Appliance Repair,3,0,5,2,0,20,9,5,7,8,5.57,6.77,1.082
2025-05-09,Thanjavur,Appliance Repair,4,0,5,2,0,17,15,9,2,4,5.86,6.8,1.082
2025-05-10,Thanjavur,Appliance Repair,5,1,5,2,0,14,10,15,6,8,7.71,7.17,1.082
2025-05-11,Thanjavur,Appliance Repair,6,1,5,2,0,22,4,10,8,8,8.29,7.3,1.082
2025-05-12,Thanjavur,Appliance Repair,0,0,5,2,0,19,12,4,4,4,7.71,7.1,1.082
2025-05-13,Thanjavur,Appliance Repair,1,0,5,2,0,21,5,12,7,5,8.86,7.27,1.082
2025-05-14,Thanjavur,Appliance Repair,2,0,5,2,0,16,5,5,5,9,8.57,7.17,1.082
2025-05-15,Thanjavur,Appliance Repair,3,0,5,2,0,18,4,5,9,7,8.57,7.0,1.082
2025-05-16,Thanjavur,Appliance Repair,4,0,5,2,0,21,10,4,15,2,7.86,6.87,1.082
2025-05-17,Thanjavur,Appliance Repair,5,1,5,2,0,22,11,10,10,6,7.14,7.0,1.082
2025-05-18,Thanjavur,Appliance Repair,6,1,5,2,0,21,8,11,4,8,7.29,7.27,1.082
2025-05-19,Thanjavur,Appliance Repair,0,0,5,2,0,19,8,8,12,4,7.86,7.2,1.082
2025-05-20,Thanjavur,Appliance Repair,1,0,5,2,0,20,10,8,5,7,7.29,7.2,1.082
2025-05-21,Thanjavur,Appliance Repair,2,0,5,2,0,21,11,10,5,5,8.0,7.23,1.082
2025-05-22,Thanjavur,Appliance Repair,3,0,5,2,0,19,9,11,4,9,8.86,7.4,1.082
2025-05-23,Thanjavur,Appliance Repair,4,0,5,2,0,22,4,9,10,15,9.57,7.4,1.082
2025-05-24,Thanjavur,Appliance Repair,5,1,5,2,0,20,12,4,11,10,8.71,7.33,1.082
2025-05-25,Thanjavur,Appliance Repair,6,1,5,2,0,22,9,12,8,4,8.86,7.47,1.082
2025-05-26,Thanjavur,Appliance Repair,0,0,5,2,0,18,8,9,8,12,9.0,7.63,1.082
2025-05-27,Thanjavur,Appliance Repair,1,0,5,2,0,24,6,8,10,5,9.0,7.63,1.082
2025-05-28,Thanjavur,Appliance Repair,2,0,5,2,0,22,5,6,11,5,8.43,7.57,1.082
2025-05-29,Thanjavur,Appliance Repair,3,0,5,2,0,20,8,5,9,4,7.57,7.6,1.082
2025-05-30,Thanjavur,Appliance Repair,4,0,5,2,0,24,9,8,4,10,7.43,7.7,1.082
2025-05-31,Thanjavur,Appliance Repair,5,1,5,2,0,21,11,9,12,11,8.14,7.7,1.082
2025-06-01,Thanjavur,Appliance Repair,6,1,6,2,0,17,9,11,9,8,8.0,7.83,1.016
2025-06-02,Thanjavur,Appliance Repair,0,0,6,2,0,22,5,9,8,8,8.0,8.07,1.016
2025-06-03,Thanjavur,Appliance Repair,1,0,6,2,0,23,5,5,6,10,7.57,8.03,1.016
2025-06-04,Thanjavur,Appliance Repair,2,0,6,2,0,23,5,5,5,11,7.43,7.93,1.016
2025-06-05,Thanjavur,Appliance Repair,3,0,6,2,0,22,5,5,8,9,7.43,7.97,1.016
2025-06-06,Thanjavur,Appliance Repair,4,0,6,2,0,24,7,5,9,4,7.0,7.9,1.016
2025-06-07,Thanjavur,Appliance Repair,5,1,6,2,0,22,6,7,11,12,6.71,7.97,1.016
2025-06-08,Thanjavur,Appliance Repair,6,1,6,2,0,17,6,6,9,9,6.0,7.87,1.016
2025-06-09,Thanjavur,Appliance Repair,0,0,6,2,0,21,10,6,5,8,5.57,7.57,1.016
2025-06-10,Thanjavur,Appliance Repair,1,0,6,2,0,23,11,10,5,6,6.29,7.57,1.016
2025-06-11,Thanjavur,Appliance Repair,2,0,6,2,0,20,8,11,5,5,7.14,7.8,1.016
2025-06-12,Thanjavur,Appliance Repair,3,0,6,2,0,21,4,8,5,8,7.57,7.67,1.016
2025-06-13,Thanjavur,Appliance Repair,4,0,6,2,0,19,5,4,7,9,7.43,7.63,1.016
2025-06-14,Thanjavur,Appliance Repair,5,1,6,2,0,20,5,5,6,11,7.14,7.63,1.016
2025-06-15,Thanjavur,Appliance Repair,6,1,6,2,0,21,10,5,6,9,7.0,7.67,1.016
2025-06-16,Thanjavur,Appliance Repair,0,0,6,2,0,21,6,10,10,5,7.57,7.67,1.016
2025-06-17,Thanjavur,Appliance Repair,1,0,6,2,0,21,7,6,11,5,7.0,7.5,1.016
2025-06-18,Thanjavur,Appliance Repair,2,0,6,2,0,24,8,7,8,5,6.43,7.47,1.016
2025-06-19,Thanjavur,Appliance Repair,3,0,6,2,0,22,7,8,4,5,6.43,7.47,1.016
2025-06-20,Thanjavur,Appliance Repair,4,0,6,2,0,23,4,7,5,7,6.86,7.37,1.016
2025-06-21,Thanjavur,Appliance Repair,5,1,6,2,0,18,5,4,5,6,6.71,7.13,1.016
2025-06-22,Thanjavur,Appliance Repair,6,1,6,2,0,20,6,5,10,6,6.71,7.0,1.016
2025-06-23,Thanjavur,Appliance Repair,0,0,6,2,0,20,7,6,6,10,6.14,7.07,1.016
2025-06-24,Thanjavur,Appliance Repair,1,0,6,2,0,26,7,7,7,11,6.29,6.9,1.016
2025-06-25,Thanjavur,Appliance Repair,2,0,6,2,0,19,10,7,8,8,6.29,6.83,1.016
2025-06-26,Thanjavur,Appliance Repair,3,0,6,2,0,23,7,10,7,4,6.57,6.9,1.016
2025-06-27,Thanjavur,Appliance Repair,4,0,6,2,0,24,11,7,4,5,6.57,6.93,1.016
2025-06-28,Thanjavur,Appliance Repair,5,1,6,2,0,22,7,11,5,5,7.57,7.13,1.016
2025-06-29,Thanjavur,Appliance Repair,6,1,6,2,0,19,8,7,6,10,7.86,7.1,1.016
2025-06-30,Thanjavur,Appliance Repair,0,0,6,2,0,21,5,8,7,6,8.14,7.07,1.016
2025-07-01,Thanjavur,Appliance Repair,1,0,7,3,0,21,3,5,7,7,7.86,6.87,1.007
2025-07-02,Thanjavur,Appliance Repair,2,0,7,3,0,22,10,3,10,8,7.29,6.67,1.007
2025-07-03,Thanjavur,Appliance Repair,3,0,7,3,0,22,4,10,7,7,7.29,6.83,1.007
2025-07-04,Thanjavur,Appliance Repair,4,0,7,3,0,20,3,4,11,4,6.86,6.8,1.007
2025-07-05,Thanjavur,Appliance Repair,5,1,7,3,0,20,8,3,7,5,5.71,6.73,1.007
2025-07-06,Thanjavur,Appliance Repair,6,1,7,3,0,20,13,8,8,6,5.86,6.83,1.007
2025-07-07,Thanjavur,Appliance Repair,0,0,7,3,0,19,3,13,5,7,6.57,7.03,1.007
2025-07-08,Thanjavur,Appliance Repair,1,0,7,3,0,22,9,3,3,7,6.29,6.93,1.007
2025-07-09,Thanjavur,Appliance Repair,2,0,7,3,0,23,7,9,10,10,7.14,7.03,1.007
2025-07-10,Thanjavur,Appliance Repair,3,0,7,3,0,23,9,7,4,7,6.71,6.93,1.007
2025-07-11,Thanjavur,Appliance Repair,4,0,7,3,0,24,10,9,3,11,7.43,6.87,1.007
2025-07-12,Thanjavur,Appliance Repair,5,1,7,3,0,16,6,10,8,7,8.43,6.93,1.007
2025-07-13,Thanjavur,Appliance Repair,6,1,7,3,0,19,7,6,13,8,8.14,7.0,1.007
2025-07-14,Thanjavur,Appliance Repair,0,0,7,3,0,17,6,7,3,5,7.29,7.07,1.007
2025-07-15,Thanjavur,Appliance Repair,1,0,7,3,0,26,6,6,9,3,7.71,7.1,1.007
